time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/value_loss,train/clip_range,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_fraction,train/entropy_loss,train/learning_rate,train/approx_kl,eval/mean_reward,eval/mean_ep_length
1102,264192,129,5.9293,239,315.17,1.4644211016595363,0.2,0.07894355058670044,1280,-0.012176787032512949,0.11125590652227402,0.22080078125,-1.4093165885657073,0.0003,0.02070675,,
1110,266240,130,5.5012,239,312.32,1.6177411542274058,0.2,0.18382316827774048,1290,-0.016966709939879365,0.3160478472709656,0.240576171875,-1.4208330765366555,0.0003,0.023026975,,
1117,268288,131,4.9864,240,300.8,1.1028788333758712,0.2,0.2770978808403015,1300,-0.008939538031700067,0.04079178720712662,0.1982421875,-1.468280291929841,0.0003,0.023381501,,
,270000,,,,,1.7157808569259942,0.2,-0.023367762565612793,1310,-0.010275976071716287,0.23650124669075012,0.169775390625,-1.3773540500551462,0.0003,0.016908284,9.286000000000001,331.2
1129,270336,132,4.5433,239,296.45,,,,,,,,,,,,
1136,272384,133,5.9487,239,307.12,2.6018798280972986,0.2,-0.36711061000823975,1320,-0.010909129309584386,0.5803861021995544,0.12978515625,-1.5307322893291713,0.0003,0.013639383,,
1143,274432,134,5.7116999999999996,239,303.4,1.2111570281442254,0.2,0.3235210180282593,1330,-0.010534967378771399,0.08298422396183014,0.203271484375,-1.3867187116295099,0.0003,0.023632817,,
1152,276480,135,4.9376,239,295.92,1.5867116327863187,0.2,0.31300556659698486,1340,-0.014424164965748786,0.08550012111663818,0.196923828125,-1.4516514882445335,0.0003,0.020024134,,
1159,278528,136,3.7430999999999996,240,286.38,1.728729064948857,0.2,0.24662160873413086,1350,-0.01185768501018174,0.18467307090759277,0.1705078125,-1.3227935694158077,0.0003,0.019361887,,
,280000,,,,,1.746613655751571,0.2,0.561266303062439,1360,-0.015639467976870946,0.30465635657310486,0.18232421875,-1.2789975628256798,0.0003,0.01928782,12.206,423.4
1172,280576,137,4.241499999999999,239,286.27,,,,,,,,,,,,
1179,282624,138,4.6206,239,294.23,1.3591861944179982,0.2,0.4801231026649475,1370,-0.010501533222850412,0.2279941290616989,0.154248046875,-1.1605447199195624,0.0003,0.016460057,,
1186,284672,139,3.7415,239,286.24,1.5570415932685138,0.2,0.0350300669670105,1380,-0.011058851180132478,0.07627379149198532,0.166748046875,-1.2598017312586307,0.0003,0.025183015,,
1195,286720,140,3.2906999999999993,239,281.12,1.1533105462323874,0.2,0.38906627893447876,1390,-0.012387305364245548,0.05242648348212242,0.2138671875,-1.3438307959586382,0.0003,0.027537582,,
1203,288768,141,4.7897,240,291.16,1.6338435637764632,0.2,-0.06936097145080566,1400,-0.012963864595803898,0.0652577206492424,0.181396484375,-1.2931276191025973,0.0003,0.018130332,,
,290000,,,,,2.6145617260131986,0.2,-0.1461656093597412,1410,-0.01078014369122684,0.24471700191497803,0.13017578125,-1.319100235402584,0.0003,0.015508156,6.907999999999999,293.2
1214,290816,142,5.314600000000001,239,293.7,,,,,,,,,,,,
1222,292864,143,6.845700000000001,239,306.95,2.516218380164355,0.2,0.27559196949005127,1420,-0.01510930483782431,0.27280470728874207,0.172802734375,-1.3728904124349355,0.0003,0.020075776,,
1231,294912,144,6.6352,239,305.88,3.0039493470452725,0.2,0.2899542450904846,1430,-0.014045675371016841,0.17081797122955322,0.15478515625,-1.2906880807131529,0.0003,0.01844099,,
1238,296960,145,6.875300000000001,239,309.91,2.291779851866886,0.2,0.46154552698135376,1440,-0.013956446532392874,0.11754418909549713,0.18564453125,-1.2776453096419573,0.0003,0.025578916,,
1246,299008,146,7.6472000000000016,239,317.17,2.1168680256698282,0.2,0.44992274045944214,1450,-0.009563285615877248,0.25038111209869385,0.182373046875,-1.0982119105756283,0.0003,0.02203811,,
,300000,,,,,2.3277856934349983,0.2,0.4001379609107971,1460,-0.013831310966634192,0.10405286401510239,0.19208984375,-1.273819698393345,0.0003,0.02487335,0.5119999999999998,253.0
1257,301056,147,7.613699999999999,239,313.82,,,,,,,,,,,,
1264,303104,148,7.4003,239,312.46,2.1589481043163685,0.2,0.1834249496459961,1470,-0.007965948237688281,0.18209777772426605,0.16220703125,-1.182211933657527,0.0003,0.020234354,,
1272,305152,149,6.561199999999999,239,308.47,1.6250272754579782,0.2,0.1818068027496338,1480,-0.011860334491939285,0.2588169276714325,0.211669921875,-1.1093471877276897,0.0003,0.026051942,,
1280,307200,150,6.882899999999999,239,310.65,1.399198797577992,0.2,0.3194332718849182,1490,-0.015059882929199376,0.1609572172164917,0.22587890625,-1.1582871478050947,0.0003,0.027113404,,
1287,309248,151,7.634799999999999,240,315.91,1.0270691979676485,0.2,0.1469653844833374,1500,-0.012913819018285722,0.03668743371963501,0.229150390625,-1.1800177440047264,0.0003,0.022799931,,
,310000,,,,,1.5178489371202886,0.2,0.29891109466552734,1510,-0.010703670451766812,0.10682685673236847,0.156884765625,-1.2323787968605757,0.0003,0.022084117,3.1060000000000003,312.6
1299,311296,152,7.7428,239,316.72,,,,,,,,,,,,
1307,313344,153,8.8406,239,326.6,2.762915970431641,0.2,0.008697688579559326,1520,-0.012584574270294979,0.3961635231971741,0.1681640625,-1.2875019069761038,0.0003,0.021957763,,
1315,315392,154,9.277899999999999,239,330.37,1.9045480611734091,0.2,0.3044525384902954,1530,-0.010486218333244323,0.478218138217926,0.166552734375,-1.2156590055674314,0.0003,0.019810297,,
1323,317440,155,9.723099999999999,239,334.93,1.9542504537850618,0.2,0.023978888988494873,1540,-0.013813801278593019,0.2785499691963196,0.17265625,-1.1961610369384288,0.0003,0.02195279,,
1332,319488,156,9.2003,239,332.6,1.6658196607604623,0.2,0.1586672067642212,1550,-0.013568480472895317,0.10022091865539551,0.1744140625,-1.2240237552672624,0.0003,0.025359627,,
,320000,,,,,2.2003314609173685,0.2,0.24532932043075562,1560,-0.01160445360437734,0.12292101979255676,0.1634765625,-1.0060661064460874,0.0003,0.019968437,-3.728,228.6
1343,321536,157,9.3922,239,331.81,,,,,,,,,,,,
1351,323584,158,10.107600000000001,239,333.38,2.325122959725559,0.2,0.26523059606552124,1570,-0.00933042153774295,0.645077109336853,0.156591796875,-1.2268097389489412,0.0003,0.01628385,,
1360,325632,159,10.248199999999999,239,337.45,2.1180185037199406,0.2,0.293232262134552,1580,-0.00916111544938758,0.2611809968948364,0.16083984375,-1.224997767806053,0.0003,0.01498976,,
1368,327680,160,10.4617,239,338.8,1.4443466851254925,0.2,0.6115192174911499,1590,-0.016689199654501864,0.02657027542591095,0.20966796875,-1.1161040494218468,0.0003,0.028305553,,
1375,329728,161,11.384000000000004,239,341.1,1.5150341767584905,0.2,0.20376944541931152,1600,-0.012688341141620185,0.16385908424854279,0.208544921875,-1.1630786832422018,0.0003,0.027380332,,
,330000,,,,,2.325039130798541,0.2,0.21879953145980835,1610,-0.013264983471890446,0.20547983050346375,0.19482421875,-1.1723876599222423,0.0003,0.022533631,-3.3939999999999997,262.0
1386,331776,162,11.583400000000001,239,341.04,,,,,,,,,,,,
1393,333824,163,10.707199999999998,239,333.34,1.4141070682788268,0.2,0.2877916693687439,1620,-0.006570532065234147,0.2116444855928421,0.169775390625,-1.0769710483029484,0.0003,0.016286308,,
1402,335872,164,10.706999999999999,239,333.32,2.2644594570156187,0.2,0.2309839129447937,1630,-0.007387485189246945,0.3079206645488739,0.149169921875,-1.1665506400167942,0.0003,0.018366618,,
1410,337920,165,11.572499999999998,239,339.95,1.031976943043992,0.2,0.023305833339691162,1640,-0.013148474664194509,0.03753805160522461,0.232666015625,-1.190772883594036,0.0003,0.023882793,,
1418,339968,166,10.606900000000001,239,333.32,2.1072384488768874,0.2,-0.3959310054779053,1650,-0.010867998105823062,0.28821447491645813,0.14560546875,-1.1312903381884098,0.0003,0.019436967,,
,340000,,,,,1.4242773844627663,0.2,0.22721940279006958,1660,-0.012062597135081888,0.10536248981952667,0.18115234375,-1.1793024491518735,0.0003,0.021880545,0.7379999999999998,275.6
1430,342016,167,9.4912,239,321.65,,,,,,,,,,,,
1438,344064,168,7.632599999999999,239,305.62,1.235497021395713,0.2,0.04344367980957031,1670,-0.009735547115269583,0.0555603988468647,0.172021484375,-1.2740424033254385,0.0003,0.021641796,,
1446,346112,169,7.6085,239,303.21,0.8477974148234353,0.2,0.1810002326965332,1680,-0.014671413222094998,0.053067922592163086,0.232421875,-1.1799476802349091,0.0003,0.02923302,,
1455,348160,170,7.290399999999998,239,301.37,1.882142633665353,0.2,0.024099290370941162,1690,-0.010352013660303782,1.0621041059494019,0.184033203125,-1.213141019642353,0.0003,0.016767718,,
,350000,,,,,1.4264093929668888,0.2,0.007583975791931152,1700,-0.013110833172686399,0.17897111177444458,0.186962890625,-1.1195845073089004,0.0003,0.021039234,11.392,342.0
1467,350208,171,6.8388,238,296.15,,,,,,,,,,,,
1475,352256,172,6.982200000000001,238,300.5,2.2456877004820854,0.2,-0.1770319938659668,1710,-0.013314471693593077,0.354727178812027,0.17314453125,-1.2422736883163452,0.0003,0.019878587,,
1483,354304,173,5.243,238,286.46,2.179323069145903,0.2,0.1531980037689209,1720,-0.012234467783127912,0.3670913875102997,0.156884765625,-1.200405185855925,0.0003,0.014013782,,
1490,356352,174,5.5878,239,290.99,2.1231861122418194,0.2,-0.17478156089782715,1730,-0.010897883688448929,0.7746307253837585,0.15224609375,-1.238895208388567,0.0003,0.018121356,,
1498,358400,175,5.923600000000001,239,294.58,2.4896060856990516,0.2,0.12725776433944702,1740,-0.01112380976555869,0.1458607167005539,0.169189453125,-1.1992713339626788,0.0003,0.015024742,,
,360000,,,,,1.0671454674797132,0.2,0.36080503463745117,1750,-0.012707992951618508,0.09604448080062866,0.196484375,-1.2900239773094655,0.0003,0.026449297,7.1659999999999995,319.0
1510,360448,176,5.619800000000001,238,294.19,,,,,,,,,,,,
1517,362496,177,5.45,238,297.21,1.0315101835411042,0.2,0.11878103017807007,1760,-0.008795900852419436,0.09453529119491577,0.200439453125,-1.2553140453994274,0.0003,0.02222947,,
1525,364544,178,5.007699999999999,238,292.94,2.093338416190818,0.2,-0.22324490547180176,1770,-0.005471130454679951,0.26615816354751587,0.1390625,-1.2744090776890515,0.0003,0.01089985,,
1533,366592,179,5.0123,239,293.4,2.0520537114702164,0.2,0.3548368215560913,1780,-0.011051853612298147,0.295484721660614,0.184814453125,-1.2694708582013845,0.0003,0.01797443,,
1541,368640,180,5.858699999999999,239,298.12,1.5253479139413684,0.2,0.08279770612716675,1790,-0.009597012557787821,0.05696383863687515,0.165966796875,-1.2548683755099774,0.0003,0.014994025,,
,370000,,,,,2.3133386769797655,0.2,0.11651873588562012,1800,-0.01352469201083295,0.17616726458072662,0.152001953125,-1.3134827319532634,0.0003,0.018362146,4.728,274.6
1552,370688,181,6.1889,238,301.15,,,,,,,,,,,,
1560,372736,182,7.7901,238,311.38,1.9977013375144452,0.2,-0.18739473819732666,1810,-0.010087881752406247,0.14872688055038452,0.175390625,-1.2640433587133884,0.0003,0.017752428,,
1567,374784,183,8.1591,239,318.31,1.506290201144293,0.2,-0.053256869316101074,1820,-0.012743049388518557,0.34237539768218994,0.226904296875,-1.2319598745554685,0.0003,0.025345024,,
1575,376832,184,9.119599999999998,239,324.45,1.6778799230232835,0.2,0.2577495574951172,1830,-0.012020741426385938,0.057316046208143234,0.170361328125,-1.2602784845978021,0.0003,0.023124767,,
1583,378880,185,8.5628,239,318.72,0.9826263292925432,0.2,0.4492286443710327,1840,-0.010193298451486043,0.09818247705698013,0.17919921875,-1.236692823842168,0.0003,0.017999291,,
,380000,,,,,2.360581361502409,0.2,0.18267101049423218,1850,-0.010610302914574276,0.19377994537353516,0.149951171875,-1.3126417472958565,0.0003,0.017084463,13.656,368.6
1597,380928,186,8.560400000000001,238,318.48,,,,,,,,,,,,
1604,382976,187,8.7532,238,317.78,1.9829013885231688,0.2,0.0605013370513916,1860,-0.01211842086922843,0.035255998373031616,0.187841796875,-1.3685634981840848,0.0003,0.0214011,,
1613,385024,188,8.319099999999999,238,314.33,1.5758293821010738,0.2,0.28342050313949585,1870,-0.012609156421967782,0.11106256395578384,0.195458984375,-1.2813198000192643,0.0003,0.016922016,,
1620,387072,189,8.202,238,312.61,2.583138956921175,0.2,-0.354250431060791,1880,-0.014234510125243105,0.23653702437877655,0.17236328125,-1.145091525837779,0.0003,0.016008474,,
1628,389120,190,6.8664,238,298.95,1.4062883542850613,0.2,0.24594807624816895,1890,-0.012597690298571251,0.12232537567615509,0.174462890625,-1.2585947036743164,0.0003,0.02215915,,
,390000,,,,,1.8044393103104084,0.2,-0.03950321674346924,1900,-0.014864476455841213,0.1446629762649536,0.167236328125,-1.2963197510689497,0.0003,0.023164697,17.381999999999998,341.6
1642,391168,191,7.579299999999998,238,300.31,,,,,,,,,,,,
1649,393216,192,7.5976,238,302.14,2.603284638468176,0.2,-0.05652487277984619,1910,-0.015445354452822357,0.31227201223373413,0.1869140625,-1.1972994156181813,0.0003,0.020991404,,
1658,395264,193,8.5035,238,312.81,1.4570266667287797,0.2,0.2832649350166321,1920,-0.02049922813603189,0.07396193593740463,0.1822265625,-1.2599982377141714,0.0003,0.019598989,,
1666,397312,194,8.513399999999999,238,313.8,1.6262704536085948,0.2,0.12497448921203613,1930,-0.009867762580688577,0.137057363986969,0.166650390625,-1.2215662326663732,0.0003,0.02022558,,
1673,399360,195,8.5241,238,314.87,2.5432798396330325,0.2,0.3241756558418274,1940,-0.012694506184197962,0.22015875577926636,0.164794921875,-1.26592160128057,0.0003,0.014967371,,
,400000,,,,,1.6042689280118794,0.2,0.37578755617141724,1950,-0.009562172192090657,0.12840868532657623,0.171142578125,-1.3387785390019418,0.0003,0.01572226,21.928,396.6
1687,401408,196,8.6457,237,317.06,,,,,,,,,,,,
1695,403456,197,8.8915,237,321.64,1.5301437543937937,0.2,0.2194448709487915,1960,-0.011327763806912116,0.4835767149925232,0.179345703125,-1.2251370824873447,0.0003,0.01898641,,
1703,405504,198,8.2478,238,317.25,1.1339959739008918,0.2,0.1354142427444458,1970,-0.01623435620131204,0.0969088077545166,0.198876953125,-1.1591530412435531,0.0003,0.02361942,,
1710,407552,199,7.5895,238,311.36,1.1498888266971334,0.2,0.2960682511329651,1980,-0.013081372241140343,0.3211556673049927,0.19033203125,-1.1108356446027756,0.0003,0.02402298,,
1719,409600,200,7.1754,238,309.91,1.4117388777900488,0.2,0.24633091688156128,1990,-0.011194481179700233,0.046141356229782104,0.17783203125,-1.2366668302565813,0.0003,0.023610527,,
,410000,,,,,1.1237313201418146,0.2,0.0796324610710144,2000,-0.008878172191907651,0.08153067529201508,0.174755859375,-1.2385659907013178,0.0003,0.01693356,2.928,294.8
1732,411648,201,8.037500000000001,237,316.16,,,,,,,,,,,,
1740,413696,202,7.337300000000002,237,316.09,1.5039487458067016,0.2,-0.005488395690917969,2010,-0.01389685168833239,0.19526401162147522,0.20556640625,-1.2874931141734123,0.0003,0.0214189,,
1749,415744,203,7.442199999999999,237,316.59,1.2873444333439692,0.2,0.047715187072753906,2020,-0.017770106793614106,0.053905438631772995,0.174658203125,-1.1427072906866669,0.0003,0.018257279,,
1757,417792,204,6.8184000000000005,237,314.13,1.2723202771507203,0.2,0.3135400414466858,2030,-0.013278551505936775,0.17306286096572876,0.157177734375,-1.1531735580414533,0.0003,0.016335078,,
1766,419840,205,7.3386000000000005,237,316.2,1.056387307215482,0.2,0.41078513860702515,2040,-0.010347582833492196,0.0688825249671936,0.17138671875,-1.1887985479086638,0.0003,0.017080553,,
,420000,,,,,1.5195531306322665,0.2,0.0620194673538208,2050,-0.00820934803923592,0.37512046098709106,0.17236328125,-1.2833587769418955,0.0003,0.016742323,0.7059999999999993,272.4
1779,421888,206,5.857299999999999,237,307.93,,,,,,,,,,,,
1787,423936,207,6.007000000000001,237,302.9,1.369668407109566,0.2,-0.5277037620544434,2060,-0.015075777954189106,0.05319415032863617,0.186865234375,-1.2651607282459736,0.0003,0.018468723,,
1795,425984,208,5.791,237,301.28,1.3830748280044645,0.2,0.22879648208618164,2070,-0.013369321019854396,0.09932117164134979,0.184521484375,-1.2286861654371024,0.0003,0.020068793,,
1804,428032,209,5.915000000000001,237,303.69,1.5267830283613875,0.2,0.32759708166122437,2080,-0.01299907516076928,0.10316076129674911,0.171435546875,-1.2845961809158326,0.0003,0.019603211,,
,430000,,,,,1.8142241944093258,0.2,-0.26296842098236084,2090,-0.00812680514063686,0.28957703709602356,0.140234375,-1.161075186729431,0.0003,0.016725544,9.296,332.2
1817,430080,210,5.7942,236,301.6,,,,,,,,,,,,
1826,432128,211,5.477200000000002,236,299.87,0.9816031947964803,0.2,0.2638915181159973,2100,-0.01209535205271095,0.018191974610090256,0.1810546875,-1.160758475586772,0.0003,0.02045929,,
1834,434176,212,5.023600000000001,236,294.45,1.4363261312246323,0.2,0.3124038577079773,2110,-0.017785543108766434,0.06309261918067932,0.209814453125,-1.1563997335731984,0.0003,0.019313395,,
1843,436224,213,5.0131000000000006,236,293.4,0.9956078666262329,0.2,0.15758103132247925,2120,-0.013852501922519878,0.04654265567660332,0.165478515625,-1.1470442470163107,0.0003,0.018000234,,
1852,438272,214,5.44,236,296.11,1.6010045553324743,0.2,0.3273336887359619,2130,-0.007971995117259212,0.09151499718427658,0.1591796875,-1.1570056565105915,0.0003,0.018307602,,
,440000,,,,,1.2604943468002603,0.2,0.22388947010040283,2140,-0.010994577189558185,0.15857432782649994,0.15908203125,-1.0909323751926423,0.0003,0.017728224,15.716,374.0
1865,440320,215,6.301999999999998,235,302.39,,,,,,,,,,,,
1875,442368,216,6.8421,235,306.47,1.3729171697050333,0.2,0.3377493619918823,2150,-0.014344894123496488,0.05375321954488754,0.20224609375,-1.2570921275764704,0.0003,0.021723349,,
1883,444416,217,8.016399999999999,235,314.01,1.4299127096077426,0.2,0.12691783905029297,2160,-0.012482238587108441,0.06931070238351822,0.163037109375,-1.1655066959559917,0.0003,0.017728776,,
1892,446464,218,8.082600000000001,235,310.64,2.9021662082523108,0.2,0.20098936557769775,2170,-0.008696238565607927,1.365558385848999,0.136669921875,-1.1172927767038345,0.0003,0.01509499,,
1900,448512,219,7.334199999999998,235,305.75,1.471068212762475,0.2,0.4299219250679016,2180,-0.010448634347994812,0.062390197068452835,0.16796875,-1.1636922016739846,0.0003,0.024770841,,
,450000,,,,,1.6981843418907374,0.2,0.056924402713775635,2190,-0.010727093645255082,0.12494080513715744,0.217822265625,-1.1240376243367791,0.0003,0.019225873,21.854000000000003,388.8
1913,450560,220,7.564800000000002,235,308.81,,,,,,,,,,,,
1921,452608,221,7.7482,235,307.15,1.4389096399070695,0.2,0.38098615407943726,2200,-0.009071507419866976,0.07198367267847061,0.12705078125,-0.9859425134956836,0.0003,0.015840705,,
1930,454656,222,7.4644,235,308.76,1.252679173508659,0.2,0.0018556714057922363,2210,-0.009069528893451206,0.09287108480930328,0.143603515625,-0.926050771959126,0.0003,0.019127777,,
1938,456704,223,7.964600000000002,235,308.83,1.50270046540536,0.2,-0.07366943359375,2220,-0.018048691330477595,0.1316225230693817,0.22333984375,-1.2129285477101803,0.0003,0.021159781,,
1947,458752,224,7.726299999999998,235,304.98,1.7154138300567865,0.2,0.1248120665550232,2230,-0.009800904177245684,0.23356150090694427,0.185693359375,-1.271465392410755,0.0003,0.015647806,,
,460000,,,,,1.4586881726048886,0.2,0.3181137442588806,2240,-0.011231155660061632,0.047276705503463745,0.17763671875,-1.2176831752061843,0.0003,0.019015795,4.638,266.0
1960,460800,225,7.607299999999999,234,303.07,,,,,,,,,,,,
1970,462848,226,8.4793,234,310.37,2.319932988868095,0.2,-0.15700292587280273,2250,-0.01048219777585473,0.1526053100824356,0.163818359375,-1.2352934267371893,0.0003,0.01498059,,
1978,464896,227,9.2417,234,316.7,1.5146228251280263,0.2,0.18566960096359253,2260,-0.014781509806925896,0.19160163402557373,0.190478515625,-1.1450604274868965,0.0003,0.022579715,,
1987,466944,228,10.290000000000003,234,321.63,2.267559514939785,0.2,0.29741495847702026,2270,-0.01300510338624008,0.14122797548770905,0.170068359375,-1.1330244060605765,0.0003,0.016458841,,
1995,468992,229,9.7023,235,312.83,2.5403253333177416,0.2,0.35513758659362793,2280,-0.0107022735173814,0.19636768102645874,0.1365234375,-1.050869726575911,0.0003,0.022615856,,
,470000,,,,,3.305859304498881,0.2,0.10839617252349854,2290,-0.015950749049079605,0.5143926739692688,0.17041015625,-1.06844820715487,0.0003,0.019089915,0.7740000000000002,279.2
2007,471040,230,8.875400000000003,234,310.08,,,,,,,,,,,,
2016,473088,231,8.333300000000001,234,305.82,1.833712091250345,0.2,-0.11585128307342529,2300,-0.011203274395666086,0.39571046829223633,0.154736328125,-1.122747686319053,0.0003,0.019885764,,
2024,475136,232,7.921199999999999,234,304.57,1.9815823704004287,0.2,0.30265724658966064,2310,-0.011342364408483263,0.21075254678726196,0.179833984375,-1.2565721046179532,0.0003,0.02095839,,
2031,477184,233,8.6742,234,309.94,1.8817092086188496,0.2,-0.11658203601837158,2320,-0.01287665102572646,0.06391646713018417,0.173583984375,-1.2457156386226416,0.0003,0.020854943,,
2039,479232,234,8.9043,234,312.97,1.831707389932126,0.2,0.3127089738845825,2330,-0.016183270476176403,0.07139075547456741,0.1927734375,-1.2604560893028975,0.0003,0.021134244,,
,480000,,,,,1.5103545936988667,0.2,0.17318975925445557,2340,-0.008447777922265231,0.09171099215745926,0.156787109375,-1.145187690667808,0.0003,0.016878624,13.193999999999999,322.0
