time/fps,time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/entropy_loss,train/clip_range,train/approx_kl,train/learning_rate,train/loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
565,634,1298432,2296,208.56870000000004,800.75,6330,-0.009672411720384844,0.1,0.24295943975448608,-0.4431679670698941,0.2,0.011389712,0.0003,23.427507400512695,62.75841137766838,,
,,1300000,,,,6340,-0.008925202410318888,0.07548828125,0.30213022232055664,-0.42139710392802954,0.2,0.007964555,0.0003,10.611268043518066,34.28678993582726,253.64599999999996,877.0
564,635,1300480,2301,210.18830000000005,803.71,,,,,,,,,,,,
565,636,1302528,2304,210.83140000000003,813.05,6350,-0.007890472211875022,0.07724609375,0.15517932176589966,-0.4158726822584867,0.2,0.009842528,0.0003,10.817502975463867,43.10908055603504,,
565,637,1304576,2307,207.62030000000001,806.78,6360,-0.005962042135070078,0.089111328125,0.10370826721191406,-0.4507871179841459,0.2,0.0073649017,0.0003,24.166318893432617,45.37479040920734,,
565,638,1306624,2310,203.4204,795.53,6370,-0.009892348072025926,0.091259765625,0.15214312076568604,-0.4003919415175915,0.2,0.010458555,0.0003,25.191774368286133,67.7525501012802,,
565,639,1308672,2313,206.509,814.07,6380,-0.0046783314915956,0.11259765625,0.11396247148513794,-0.5009264193475247,0.2,0.014086213,0.0003,6.443662166595459,26.287310202419757,,
,,1310000,,,,6390,-0.005938866404176224,0.0755859375,0.28214210271835327,-0.3778391506522894,0.2,0.0077327676,0.0003,20.917896270751953,40.709379562735556,175.88600000000002,2857.0
563,640,1310720,2324,208.88819999999998,823.15,,,,,,,,,,,,
564,641,1312768,2327,210.68290000000002,825.32,6400,-0.004622060334077105,0.063671875,0.3460844159126282,-0.3861961423419416,0.2,0.008061038,0.0003,11.697321891784668,29.503516480326653,,
564,642,1314816,2330,212.88759999999994,841.9,6410,-0.008127580225118437,0.080859375,0.25528502464294434,-0.40511943101882936,0.2,0.0066036116,0.0003,20.584909439086914,47.64463238120079,,
564,643,1316864,2333,210.787,836.87,6420,-0.00949239881883841,0.114404296875,0.23460888862609863,-0.4656281227245927,0.2,0.022644032,0.0003,14.45344066619873,33.449635815620425,,
564,644,1318912,2336,209.40650000000002,843.49,6430,-0.005165807995945215,0.1060546875,0.32075828313827515,-0.4576213049702346,0.2,0.014253848,0.0003,16.31291389465332,24.621601310372352,,
,,1320000,,,,6440,-0.006586774566676468,0.095947265625,0.2855064868927002,-0.43928774865344167,0.2,0.00890675,0.0003,16.615325927734375,42.12791315615177,90.81400000000001,1017.2
563,645,1320960,2342,209.40650000000002,843.49,,,,,,,,,,,,
564,646,1323008,2345,202.56219999999996,857.61,6450,-0.008783648782991805,0.229052734375,-8.530866622924805,-0.5376756647601724,0.2,0.032105613,0.0003,0.09735617786645889,1.1261413950007408,,
564,647,1325056,2348,198.51870000000002,849.7,6460,-0.008707850385690108,0.066015625,0.227530837059021,-0.5199593023397029,0.2,0.0055235485,0.0003,19.747352600097656,32.49045959711075,,
564,648,1327104,2351,193.97580000000002,852.73,6470,-0.007933651679195464,0.064501953125,0.15667366981506348,-0.5171971457079053,0.2,0.0070105465,0.0003,29.618026733398438,49.19812111854553,,
564,649,1329152,2354,195.2513,848.4,6480,-0.009943810664117337,0.091357421875,0.18805044889450073,-0.5615539997816086,0.2,0.0075717187,0.0003,7.678035736083984,35.76995615065098,,
,,1330000,,,,6490,-0.007216866029193625,0.053125,0.11874967813491821,-0.4831387995742261,0.2,0.0042787315,0.0003,26.76343536376953,43.21780398488045,213.32200000000003,2404.6
563,650,1331200,2364,192.5231,857.64,,,,,,,,,,,,
563,651,1333248,2367,190.70969999999997,853.56,6500,-0.009186761901946738,0.080712890625,0.18186193704605103,-0.54271454019472,0.2,0.008718872,0.0003,5.422989368438721,24.063751527667044,,
563,652,1335296,2369,192.905,858.99,6510,-0.009300813058507629,0.060693359375,0.2411218285560608,-0.48181473901495336,0.2,0.0059854323,0.0003,19.758026123046875,45.018095636367796,,
563,653,1337344,2372,193.80759999999998,872.95,6520,-0.009733510130899958,0.083837890625,0.01980835199356079,-0.5059123339131475,0.2,0.008705481,0.0003,20.615795135498047,27.90984777510166,,
563,654,1339392,2375,193.80759999999998,872.95,6530,-0.0016444427063106559,0.12978515625,0.08879244327545166,-0.569587380066514,0.2,0.012631723,0.0003,0.9272075891494751,11.246155232936143,,
,,1340000,,,,6540,-0.0046850526501657445,0.09326171875,0.39987969398498535,-0.5380402865819633,0.2,0.008721661,0.0003,5.534079074859619,7.912845001369715,329.974,2876.0
561,655,1341440,2387,195.1043,897.45,,,,,,,,,,,,
562,656,1343488,2390,194.89170000000001,899.21,6550,-0.007120027708879206,0.097265625,0.2008378505706787,-0.5295264874584973,0.2,0.00772977,0.0003,2.3810153007507324,14.126740294694901,,
562,657,1345536,2393,194.89170000000001,899.21,6560,-0.007317267468897626,0.07158203125,0.21670252084732056,-0.45508104683831335,0.2,0.006295959,0.0003,6.305797100067139,28.748524937033654,,
562,658,1347584,2396,197.13510000000002,930.88,6570,-0.003375630048685707,0.108837890625,0.3362993001937866,-0.518807219620794,0.2,0.010871699,0.0003,2.649909734725952,6.438791550695896,,
562,659,1349632,2399,201.7171,941.38,6580,-0.009956963767763227,0.069580078125,0.3623616099357605,-0.4723777357488871,0.2,0.0065439213,0.0003,18.631816864013672,30.010457929968833,,
,,1350000,,,,6590,-0.00858280762913637,0.060302734375,0.1638815999031067,-0.4659881368279457,0.2,0.007592576,0.0003,17.44847297668457,40.66601846218109,311.594,1257.8
561,660,1351680,2405,200.8463,935.97,,,,,,,,,,,,
562,661,1353728,2408,200.81920000000002,928.29,6600,-0.0073582970100687815,0.064892578125,0.20811831951141357,-0.4710395300760865,0.2,0.0064688986,0.0003,16.668447494506836,37.61440516412258,,
562,662,1355776,2411,196.8243,916.8,6610,-0.011883529555052518,0.08291015625,0.1831071972846985,-0.4852920649573207,0.2,0.00943926,0.0003,13.535848617553711,52.69390161633491,,
562,663,1357824,2414,202.6773,928.08,6620,-0.012592358535039238,0.091845703125,0.1636762022972107,-0.4859907335601747,0.2,0.0096491,0.0003,9.110703468322754,42.68311159014702,,
562,664,1359872,2417,204.77579999999995,933.66,6630,-0.01003055166802369,0.09990234375,0.22114694118499756,-0.42110172752290964,0.2,0.0110003,0.0003,31.235679626464844,41.86915599405766,,
,,1360000,,,,6640,-0.007127651994233019,0.0921875,0.19497793912887573,-0.44396896902471783,0.2,0.00779159,0.0003,8.768455505371094,25.943693387508393,216.07599999999996,1951.0
561,665,1361920,2426,202.21399999999994,921.3,,,,,,,,,,,,
561,666,1363968,2429,201.50739999999993,904.96,6650,-0.010639429115690291,0.114599609375,0.20689791440963745,-0.48440621700137854,0.2,0.012901863,0.0003,10.67989730834961,39.72253839671612,,
561,667,1366016,2432,201.6957,908.21,6660,-0.009063010595855302,0.08525390625,0.19332855939865112,-0.4377356656827033,0.2,0.009046117,0.0003,35.999305725097656,56.68851436972618,,
561,668,1368064,2435,199.90810000000005,904.07,6670,-0.00949397961376235,0.092041015625,0.17843449115753174,-0.47166334465146065,0.2,0.011885549,0.0003,19.07715606689453,42.66021844744682,,
,,1370000,,,,6680,-0.00929311929794494,0.099365234375,0.1660761833190918,-0.45003683092072605,0.2,0.00894602,0.0003,15.428108215332031,45.90772716104984,127.3,996.6
561,669,1370112,2441,204.26570000000004,917.47,,,,,,,,,,,,
561,670,1372160,2444,205.53100000000006,912.16,6690,-0.010724527642014436,0.104931640625,0.38982170820236206,-0.44094110270962117,0.2,0.0140253315,0.0003,13.763548851013184,25.180916368961334,,
561,671,1374208,2447,203.18240000000003,901.22,6700,-0.010230255137139465,0.09462890625,0.37676215171813965,-0.4211291658692062,0.2,0.007494239,0.0003,22.076757431030273,38.38366566896438,,
561,672,1376256,2450,201.19029999999998,893.85,6710,-0.00954515146149788,0.091748046875,0.2342686653137207,-0.4223784261383116,0.2,0.008536743,0.0003,32.194053649902344,54.48979288637638,,
561,673,1378304,2453,205.86480000000003,907.53,6720,-0.009556227151188068,0.0943359375,0.13262540102005005,-0.43237201692536475,0.2,0.009000223,0.0003,22.665658950805664,55.49998668134212,,
,,1380000,,,,6730,-0.0073885521138436164,0.090234375,0.10696589946746826,-0.4011180463247001,0.2,0.01023972,0.0003,13.14928913116455,29.428664347529413,206.37199999999999,1308.6
561,674,1380352,2460,204.67219999999998,883.01,,,,,,,,,,,,
561,675,1382400,2463,203.02520000000004,863.77,6740,-0.008345363556873053,0.0841796875,0.1526309847831726,-0.4148761278949678,0.2,0.0069182664,0.0003,17.302288055419922,63.217546224594116,,
561,676,1384448,2466,203.4977,869.95,6750,-0.005762093880912289,0.087890625,0.1752699613571167,-0.41578318271785975,0.2,0.014197815,0.0003,8.882915496826172,28.371885120868683,,
561,677,1386496,2469,199.50459999999998,861.12,6760,-0.010721879560151137,0.103857421875,0.15383458137512207,-0.4490939715877175,0.2,0.0128004225,0.0003,20.42224884033203,52.29711711108685,,
561,678,1388544,2472,201.7866,879.0,6770,-0.00881435705232434,0.084765625,0.09856194257736206,-0.4427976545877755,0.2,0.0068153264,0.0003,19.83217430114746,52.774171096086505,,
,,1390000,,,,6780,-0.008827712055062876,0.12080078125,0.2939091920852661,-0.4909629227593541,0.2,0.015501009,0.0003,8.149785995483398,25.70049629509449,220.356,2490.4
560,679,1390592,2482,201.92149999999998,874.3,,,,,,,,,,,,
560,680,1392640,2485,206.87680000000003,889.81,6790,-0.010164902487304062,0.096435546875,0.14684820175170898,-0.4384217718616128,0.2,0.008135319,0.0003,24.877931594848633,42.753869542479514,,
560,681,1394688,2488,206.30750000000003,884.58,6800,-0.007951956801116466,0.07177734375,0.12098973989486694,-0.4053933147341013,0.2,0.005347355,0.0003,36.5572395324707,70.86081912517548,,
560,682,1396736,2491,210.88470000000004,886.71,6810,-0.00864004325994756,0.10419921875,0.2049931287765503,-0.4245048236101866,0.2,0.009099631,0.0003,9.080327033996582,40.72416829168797,,
560,683,1398784,2494,206.2308,879.62,6820,-0.009175615638378076,0.114697265625,0.2606750726699829,-0.4514043183065951,0.2,0.012962889,0.0003,19.101457595825195,33.559401986002925,,
,,1400000,,,,6830,-0.009415716750663706,0.103173828125,0.18500226736068726,-0.44497423404827713,0.2,0.008928059,0.0003,17.097917556762695,43.434211048483846,189.204,2034.8
559,684,1400832,2502,204.5959,881.49,,,,,,,,,,,,
559,685,1402880,2505,196.90540000000001,797.69,6840,-0.008212564521818422,0.071533203125,0.18985402584075928,-0.4169104822911322,0.2,0.0070869466,0.0003,10.518251419067383,57.780148905515674,,
560,686,1404928,2508,196.90540000000001,797.69,6850,-0.011909778451081366,0.076416015625,0.13080912828445435,-0.4135323384776711,0.2,0.006812999,0.0003,49.66048812866211,100.69794495105744,,
560,687,1406976,2511,199.59009999999998,827.37,6860,-0.005063528865866829,0.21982421875,-7.530205726623535,-0.5508077557198703,0.2,0.034833714,0.0003,0.2363809198141098,2.3363463105633855,,
560,688,1409024,2514,204.57729999999995,842.99,6870,-0.006695032882271334,0.06328125,0.25669175386428833,-0.4938613590784371,0.2,0.0049772207,0.0003,25.213483810424805,43.601212438941005,,
,,1410000,,,,6880,-0.009975338453659787,0.062744140625,0.29892808198928833,-0.45525453984737396,0.2,0.006596822,0.0003,11.357735633850098,28.594405245780944,283.656,1313.4
559,689,1411072,2521,203.42419999999998,824.55,,,,,,,,,,,,
559,690,1413120,2524,203.42419999999998,824.55,6890,-0.009368684122455307,0.054345703125,0.10444831848144531,-0.44342606123536826,0.2,0.0045895036,0.0003,17.470462799072266,73.84126675724983,,
559,691,1415168,2527,207.73039999999997,834.24,6900,-0.009754538306151517,0.082421875,0.3137372136116028,-0.4945136518217623,0.2,0.011707889,0.0003,6.557537078857422,15.032104247808457,,
560,692,1417216,2530,210.53010000000003,841.49,6910,-0.01003160082618706,0.070166015625,0.18747234344482422,-0.443226504791528,0.2,0.006876544,0.0003,12.83088207244873,47.9322993516922,,
560,693,1419264,2533,211.5149,823.33,6920,-0.007836071209749208,0.066943359375,0.12872964143753052,-0.4370241601020098,0.2,0.007404834,0.0003,43.12724685668945,35.03579970300198,,
,,1420000,,,,6930,-0.01394133071298711,0.090087890625,0.15412455797195435,-0.4179182695224881,0.2,0.008437003,0.0003,41.49735641479492,51.61775294840336,266.30000000000007,1428.2
559,694,1421312,2540,213.26500000000004,789.32,,,,,,,,,,,,
559,695,1423360,2543,213.1645,788.34,6940,-0.00925731346651446,0.078662109375,0.25280332565307617,-0.407374556735158,0.2,0.009227471,0.0003,24.218372344970703,32.69982698261738,,
559,696,1425408,2546,211.3509,785.24,6950,-0.009331356691836845,0.095654296875,0.31491613388061523,-0.49326602295041083,0.2,0.012220137,0.0003,5.046004772186279,21.584134003520013,,
559,697,1427456,2549,212.52989999999997,790.38,6960,-0.007191184505063575,0.116943359375,0.29312920570373535,-0.5112410900183022,0.2,0.010669814,0.0003,18.162866592407227,20.243222472071647,,
559,698,1429504,2552,210.74210000000002,784.46,6970,-0.008242437115404755,0.059814453125,0.27727407217025757,-0.39375846050679686,0.2,0.0059902472,0.0003,15.066536903381348,48.89327956438065,,
,,1430000,,,,6980,-0.006808673973137047,0.07548828125,0.5206011533737183,-0.4187863484025002,0.2,0.006926923,0.0003,11.598041534423828,25.202020049095154,399.13200000000006,2496.6
558,699,1431552,2562,214.72260000000006,794.79,,,,,,,,,,,,
558,700,1433600,2565,214.8227,794.09,6990,-0.007915520161623136,0.073095703125,0.27185940742492676,-0.441890818066895,0.2,0.009203769,0.0003,12.29906940460205,42.24077423512936,,
558,701,1435648,2568,215.8564,794.0,7000,-0.009114685826352798,0.0775390625,0.1287859082221985,-0.43535639755427835,0.2,0.007763246,0.0003,22.622716903686523,60.0362606048584,,
559,702,1437696,2571,218.82339999999996,803.16,7010,-0.008906504136393777,0.07431640625,0.2146373987197876,-0.4153257698751986,0.2,0.0069456818,0.0003,14.858497619628906,43.602844926714894,,
559,703,1439744,2574,216.38569999999996,787.58,7020,-0.005932794199907221,0.076708984375,0.3248254656791687,-0.4128637958317995,0.2,0.0077684573,0.0003,18.077415466308594,36.215217092633246,,
,,1440000,,,,7030,-0.01187133484199876,0.088671875,0.15905898809432983,-0.4200759954750538,0.2,0.008955632,0.0003,29.44761848449707,58.35992553830147,182.75799999999998,1166.4
558,704,1441792,2580,220.3123,793.59,,,,,,,,,,,,
558,705,1443840,2583,220.3123,793.59,7040,-0.010154541168594733,0.099267578125,0.3387225866317749,-0.4005811320617795,0.2,0.009698123,0.0003,11.269614219665527,43.59555621445179,,
558,706,1445888,2586,224.2143,824.92,7050,-0.00937896068498958,0.155712890625,0.16947346925735474,-0.4973184258677065,0.2,0.01619926,0.0003,3.764831781387329,11.334878066182137,,
559,707,1447936,2589,226.47699999999998,833.58,7060,-0.011249477742239833,0.10966796875,0.25784415006637573,-0.4549709823913872,0.2,0.014066971,0.0003,11.044190406799316,41.33074283003807,,
559,708,1449984,2592,222.3764,821.95,7070,-0.005296903461567126,0.073193359375,0.19665628671646118,-0.45916304299607874,0.2,0.0065420093,0.0003,6.417041778564453,37.63294377923012,,
,,1450000,,,,7080,-0.006708685783087276,0.07900390625,0.12585550546646118,-0.4679317999631166,0.2,0.00879985,0.0003,11.557251930236816,48.678899228572845,244.58399999999997,1899.8
558,709,1452032,2601,221.78540000000004,819.11,,,,,,,,,,,,
558,710,1454080,2603,220.88650000000004,815.17,7090,-0.009621982427779585,0.074169921875,0.28415393829345703,-0.4269031853415072,0.2,0.008169573,0.0003,7.772222518920898,48.617218387126925,,
558,711,1456128,2606,221.8666,820.24,7100,-0.006214684649603441,0.080517578125,0.22709566354751587,-0.41337190130725504,0.2,0.008204576,0.0003,7.717656135559082,25.966268563270567,,
558,712,1458176,2609,225.63460000000006,835.02,7110,-0.007801304003805853,0.09921875,0.04705226421356201,-0.43081390717998147,0.2,0.01261319,0.0003,8.973774909973145,23.910446441173555,,
,,1460000,,,,7120,-0.009342826443025842,0.0890625,0.46559083461761475,-0.43506900472566484,0.2,0.008537831,0.0003,8.645567893981934,29.87363430559635,378.816,1452.4
557,713,1460224,2616,226.8215,840.99,,,,,,,,,,,,
558,714,1462272,2619,224.04789999999997,828.47,7130,-0.007154525941587053,0.08037109375,0.1504189372062683,-0.45971203334629535,0.2,0.010397054,0.0003,9.403675079345703,68.67259533405304,,
558,715,1464320,2622,225.84419999999997,835.44,7140,-0.00771613202377921,0.078662109375,0.1657077670097351,-0.43749180240556595,0.2,0.0069181803,0.0003,27.07468605041504,57.74300319850445,,
558,716,1466368,2625,225.5819,830.98,7150,-0.007908324993331916,0.07041015625,0.036088645458221436,-0.40084279924631117,0.2,0.007506819,0.0003,23.317413330078125,46.92537531256676,,
558,717,1468416,2628,225.6911,827.31,7160,-0.008925508586253272,0.074169921875,0.1342477798461914,-0.4261925345286727,0.2,0.007579782,0.0003,50.186119079589844,72.62005506753921,,
,,1470000,,,,7170,-0.007586190104484558,0.0798828125,0.23680037260055542,-0.4103385142982006,0.2,0.009510433,0.0003,23.40511703491211,44.443171253800394,116.644,1025.2
558,718,1470464,2634,232.75920000000002,848.83,,,,,,,,,,,,
558,719,1472512,2637,230.1737,827.77,7180,-0.010090534055780153,0.08212890625,0.4327448606491089,-0.418787897285074,0.2,0.011738281,0.0003,16.819507598876953,38.32358809411526,,
558,720,1474560,2640,225.85740000000004,819.27,7190,-0.00862198047398124,0.086865234375,0.10217857360839844,-0.49490764923393726,0.2,0.011307238,0.0003,17.210939407348633,58.28854885697365,,
558,721,1476608,2643,229.24310000000006,828.98,7200,-0.012607786699663847,0.125390625,0.17468923330307007,-0.4692523214966059,0.2,0.012476145,0.0003,40.72019577026367,49.65135278701782,,
558,722,1478656,2646,234.42270000000005,842.26,7210,-0.0078104029162204824,0.1017578125,0.17984241247177124,-0.44749296279624107,0.2,0.010271415,0.0003,10.451680183410645,38.16863531470299,,
,,1480000,,,,7220,-0.008139557568938471,0.116162109375,0.28394144773483276,-0.4921933048404753,0.2,0.013016285,0.0003,7.7126593589782715,19.89822313785553,295.014,1034.0
558,723,1480704,2652,242.1332,869.41,,,,,,,,,,,,
558,724,1482752,2655,236.51,849.16,7230,-0.010265373397851362,0.117041015625,0.3028815984725952,-0.47482520984485743,0.2,0.011880979,0.0003,9.67725944519043,36.955761957168576,,
558,725,1484800,2658,239.896,858.06,7240,-0.008268973423400893,0.104443359375,0.1900535225868225,-0.47074902048334477,0.2,0.008839859,0.0003,10.03497314453125,41.564841088652614,,
558,726,1486848,2661,236.29379999999998,850.88,7250,-0.011055638836114667,0.100048828125,0.11857277154922485,-0.45659617725759744,0.2,0.009803975,0.0003,22.98644256591797,58.18993302881718,,
558,727,1488896,2664,243.68919999999997,870.56,7260,-0.010704813587653916,0.088818359375,0.18611842393875122,-0.4126948588527739,0.2,0.008589022,0.0003,45.06510925292969,60.38774762749672,,
