time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/entropy_loss,train/loss,train/learning_rate,train/explained_variance,train/clip_range,train/value_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
1273856,618.5020000000001,2339,544,1593.39,622,0.029345703125,0.0076025715,-8.25316907139495e-05,-0.11683556938078254,8.829530715942383,0.0003,0.5707536339759827,0.2,20.804638814926147,6210,,
1275904,625.7701000000001,2342,544,1613.09,623,0.036572265625,0.0041629793,-0.0013425164041109383,-0.14060321452561766,14.281271934509277,0.0003,0.4664751887321472,0.2,26.495365726947785,6220,,
1277952,630.9531,2344,544,1625.91,624,0.03818359375,0.003083954,-0.0022217709774849936,-0.14158990874420851,9.720061302185059,0.0003,0.5377715826034546,0.2,20.876582193374634,6230,,
1280000,,,,,,0.040576171875,0.006191209,-0.0009811202573473566,-0.1701479058014229,8.144403457641602,0.0003,0.5412778258323669,0.2,20.6066914498806,6240,632.0319999999999,1527.6
1280000,636.8602000000001,2352,544,1638.41,625,,,,,,,,,,,,
1282048,640.7668,2355,544,1646.3,626,0.032177734375,0.0066266437,-0.0006662772124400362,-0.11241616539191454,11.789437294006348,0.0003,0.5403320789337158,0.2,23.822713482379914,6250,,
1284096,640.7668,2357,544,1646.3,627,0.029296875,0.0031209853,-0.002050471681286581,-0.1277381539111957,18.112062454223633,0.0003,0.5331437587738037,0.2,32.79005030095577,6260,,
1286144,641.1442000000001,2360,544,1645.96,628,0.042138671875,0.004319155,-0.0009182735011563636,-0.15841461843810975,7.340599536895752,0.0003,0.5413448810577393,0.2,19.184280678629875,6270,,
1288192,634.1514000000001,2363,545,1620.61,629,0.043798828125,0.0065991385,0.0007944889686768875,-0.13634778901468964,9.472692489624023,0.0003,0.5454245805740356,0.2,23.402336993813513,6280,,
1290000,,,,,,0.019140625,0.0020019447,-0.0016957140142039862,-0.09039026609389111,9.74158000946045,0.0003,0.5203059911727905,0.2,29.701891791820525,6290,712.05,1635.0
1290240,633.2673,2370,544,1616.71,630,,,,,,,,,,,,
1292288,639.2523,2373,544,1635.17,631,0.02236328125,0.0034926184,-0.0010828217607922852,-0.09138908516615629,9.617298126220703,0.0003,0.512582540512085,0.2,19.866222566366197,6300,,
1294336,637.6744,2376,544,1626.7,632,0.04208984375,0.0097693615,-0.002347499791358132,-0.12521569437813013,7.566824913024902,0.0003,0.4813274145126343,0.2,22.785345053672792,6310,,
1296384,645.8639000000001,2379,544,1646.91,633,0.020703125,0.006931259,-0.00013199622044339775,-0.0795405705808662,12.831175804138184,0.0003,0.4857780933380127,0.2,17.71421647667885,6320,,
1298432,646.4439,2381,545,1648.37,634,0.027490234375,0.0057885614,-0.0008354782446986064,-0.11912224808475003,10.355130195617676,0.0003,0.4530375599861145,0.2,21.373722630739213,6330,,
1300000,,,,,,0.03447265625,0.0059456183,-0.0036703496472910045,-0.1304667742457241,9.008804321289062,0.0003,0.5279184579849243,0.2,20.83115584254265,6340,696.1200000000001,1672.4
1300480,650.3232999999999,2389,544,1657.54,635,,,,,,,,,,,,
1302528,650.5427999999999,2392,544,1655.91,636,0.02294921875,0.0041606273,-0.0034915145370177925,-0.1096746061113663,9.72275161743164,0.0003,0.5890191793441772,0.2,20.27209849357605,6350,,
1304576,656.9449000000001,2395,544,1671.48,637,0.02919921875,0.0034576566,-0.0016384591901442036,-0.11633517586160451,7.0447468757629395,0.0003,0.41392838954925537,0.2,23.88290828168392,6360,,
1306624,656.9836,2398,544,1669.19,638,0.035400390625,0.003227984,-0.0009275182746932842,-0.11958997084293514,9.964941024780273,0.0003,0.5072519183158875,0.2,27.40999053120613,6370,,
1308672,655.9989999999999,2400,545,1667.19,639,0.04072265625,0.005685268,-0.0021878403291339054,-0.11119442755589262,5.209392547607422,0.0003,0.5038084983825684,0.2,16.049528217315675,6380,,
1310000,,,,,,0.029443359375,0.00557508,-0.0004573942715069279,-0.1155082979123108,7.837522029876709,0.0003,0.4423869848251343,0.2,19.679403427243233,6390,728.2959999999999,1692.4
1310720,659.0044,2408,544,1671.59,640,,,,,,,,,,,,
1312768,664.1800000000002,2411,544,1684.99,641,0.042724609375,0.010080289,-0.003461402843822725,-0.13050921198446302,15.344078063964844,0.0003,0.4853482246398926,0.2,23.812756657600403,6400,,
1314816,663.3838000000001,2414,544,1681.97,642,0.040234375,0.0033369404,-0.0016251530760200694,-0.13363789007999002,6.865610599517822,0.0003,0.4301503300666809,0.2,22.08302952349186,6410,,
1316864,660.9322999999999,2417,544,1666.01,643,0.036669921875,0.005285173,-0.0022826116968644784,-0.11776945625897497,9.991558074951172,0.0003,0.5382800102233887,0.2,21.75839757323265,6420,,
1318912,667.6361,2419,545,1683.74,644,0.03466796875,0.0033360831,-0.002425335661973804,-0.1189235539524816,11.492384910583496,0.0003,0.5778557062149048,0.2,21.979156228899956,6430,,
1320000,,,,,,0.02822265625,0.0027933903,-0.0012549591090646572,-0.11671295758569614,6.487649917602539,0.0003,0.4694299101829529,0.2,24.200307843089103,6440,600.936,1401.2
1320960,669.1531000000001,2426,544,1687.59,645,,,,,,,,,,,,
1323008,672.6381000000001,2429,544,1697.08,646,0.041845703125,0.004940929,-0.0018069885205477475,-0.12784989983774722,11.46436882019043,0.0003,0.5256773233413696,0.2,20.251883593201637,6450,,
1325056,667.2978000000002,2432,544,1680.27,647,0.039794921875,0.0046780813,-0.0007241167651955039,-0.10811082455329597,9.867600440979004,0.0003,0.5531843900680542,0.2,22.750258228182794,6460,,
1327104,664.1137999999999,2434,545,1670.27,648,0.03349609375,0.0053736605,-0.00037487032677745445,-0.08909783884882927,13.855517387390137,0.0003,0.4588004946708679,0.2,14.125553999841213,6470,,
1329152,667.7856999999999,2437,545,1679.67,649,0.0263671875,0.0034855036,-0.00303776743094204,-0.10087921150261536,7.4676361083984375,0.0003,0.37233269214630127,0.2,28.308544319868087,6480,,
1330000,,,,,,0.041162109375,0.00495618,-0.0021649877598974854,-0.1333647434366867,11.817231178283691,0.0003,0.5056897401809692,0.2,19.908868485689162,6490,801.692,2010.0
1331200,664.5617000000001,2446,544,1671.71,650,,,,,,,,,,,,
1333248,664.5617000000001,2449,544,1671.71,651,0.045458984375,0.0047018104,-0.0010910272801993414,-0.15753021936397998,13.703115463256836,0.0003,0.6147623062133789,0.2,24.606678530573845,6500,,
1335296,665.1359,2452,544,1676.79,652,0.04130859375,0.004584742,-0.0009503713488811627,-0.12801942873047664,4.914539337158203,0.0003,0.5748292803764343,0.2,12.655458569526672,6510,,
1337344,666.1304000000001,2454,544,1678.26,653,0.028125,0.003429064,-0.0005832636961713433,-0.11702838328201323,8.731127738952637,0.0003,0.49516528844833374,0.2,19.004818293452264,6520,,
1339392,661.7253,2457,544,1667.11,654,0.035009765625,0.0049476726,-0.002598298691737,-0.11138599852565675,7.781023025512695,0.0003,0.46142464876174927,0.2,22.113701742887496,6530,,
1340000,,,,,,0.0318359375,0.0036754278,-0.003372452848998364,-0.1234719511703588,14.168623924255371,0.0003,0.4818642735481262,0.2,37.019290286302564,6540,500.204,1174.0
1341440,660.9263000000001,2463,544,1665.53,655,,,,,,,,,,,,
1343488,668.6101,2466,544,1685.32,656,0.0287109375,0.0033138748,-0.0030889977846527473,-0.10560242581414059,9.339734077453613,0.0003,0.521552562713623,0.2,20.747706401348115,6550,,
1345536,652.6155999999999,2469,544,1634.62,657,0.03369140625,0.0039919633,-0.000135083933128044,-0.1368257158435881,9.820241928100586,0.0003,0.46248799562454224,0.2,22.083516576886176,6560,,
1347584,650.8183999999999,2472,545,1629.04,658,0.029833984375,0.002257983,-0.002812774165067822,-0.11496898465557023,26.1014404296875,0.0003,0.28523963689804077,0.2,39.91815558075905,6570,,
1349632,651.4321,2474,545,1631.23,659,0.050390625,0.0055913255,-0.003236383076000493,-0.14077222789637744,8.8065767288208,0.0003,0.6063812375068665,0.2,22.774227204918862,6580,,
1350000,,,,,,0.026708984375,0.002976555,0.00038151242188178003,-0.10422587119974196,6.607762336730957,0.0003,0.6581491231918335,0.2,15.766396552324295,6590,764.3280000000001,1984.2
1351680,650.3385,2483,544,1628.16,660,,,,,,,,,,,,
1353728,646.5494,2486,544,1618.39,661,0.052490234375,0.006648715,-6.998836761340499e-05,-0.16576154031790793,7.95974588394165,0.0003,0.45106470584869385,0.2,20.342715603113174,6600,,
1355776,647.4083,2489,544,1623.17,662,0.04482421875,0.0067529157,-0.0022305776132270695,-0.12584321120521053,7.510335922241211,0.0003,0.5709676742553711,0.2,17.729866847395897,6610,,
1357824,645.9086,2492,544,1619.29,663,0.0439453125,0.0037738727,-0.0026379674498457463,-0.1471121433423832,10.630380630493164,0.0003,0.5195914506912231,0.2,24.31188116967678,6620,,
1359872,648.186,2494,545,1627.5,664,0.02275390625,0.002936069,-0.00208006422908511,-0.10304670187178999,10.419283866882324,0.0003,0.5282243490219116,0.2,25.936384254693984,6630,,
1360000,,,,,,0.039892578125,0.005821817,-0.00401055405382067,-0.09968502406263724,8.828736305236816,0.0003,0.5200066566467285,0.2,16.356466718018055,6640,647.366,1577.8
1361920,653.9491,2502,544,1644.47,665,,,,,,,,,,,,
1363968,654.2808000000001,2505,544,1641.63,666,0.03232421875,0.005917835,-0.0015358369520981797,-0.1135676060221158,12.326132774353027,0.0003,0.6076748371124268,0.2,19.787155540287493,6650,,
1366016,662.6591000000001,2507,544,1664.22,667,0.033056640625,0.0044849794,-0.0017004790890496225,-0.10680815066443757,12.07610034942627,0.0003,0.5932663083076477,0.2,18.37284579873085,6660,,
1368064,663.5468999999998,2510,544,1663.25,668,0.044482421875,0.004269067,-0.001206492178607732,-0.1442793193971738,9.959486961364746,0.0003,0.44205397367477417,0.2,28.344658294320105,6670,,
1370000,,,,,,0.033740234375,0.003191576,-0.0011306585976853967,-0.11843941162806004,13.165499687194824,0.0003,0.5103912353515625,0.2,23.34653120934963,6680,657.6980000000001,1539.2
1370112,665.8128999999999,2517,544,1672.32,669,,,,,,,,,,,,
1372160,665.4357000000001,2520,544,1669.64,670,0.038720703125,0.0062267142,-0.001812468337448081,-0.12330394104355946,6.138104438781738,0.0003,0.557288646697998,0.2,15.482719966769219,6690,,
1374208,663.6396,2523,544,1665.57,671,0.03720703125,0.007988213,-0.0019919196754926817,-0.11682611843571067,6.460375785827637,0.0003,0.4059574604034424,0.2,23.070037215948105,6700,,
1376256,662.0544,2525,544,1661.49,672,0.03720703125,0.0094554825,-0.0032373036345234142,-0.1078617874183692,9.790711402893066,0.0003,0.5892226696014404,0.2,24.404312232136725,6710,,
1378304,661.1626999999999,2528,545,1655.83,673,0.032373046875,0.0036298041,-0.001171840578899719,-0.11007160436129197,6.173527717590332,0.0003,0.5155494213104248,0.2,21.067386066913606,6720,,
1380000,,,,,,0.038916015625,0.003450673,-0.0020047071477165444,-0.12355297573376448,10.893136978149414,0.0003,0.4519907832145691,0.2,28.506869745254516,6730,707.866,1898.8
1380352,659.3307999999998,2536,544,1654.14,674,,,,,,,,,,,,
1382400,661.1229999999999,2539,544,1660.82,675,0.039453125,0.0055216,-0.0008029231248656288,-0.1285675019957125,8.861475944519043,0.0003,0.6056030988693237,0.2,17.46950564980507,6740,,
1384448,662.8906999999999,2542,544,1667.61,676,0.04775390625,0.0046029184,-0.0013779579632682726,-0.1543744683265686,11.467345237731934,0.0003,0.37485718727111816,0.2,22.39049311429262,6750,,
1386496,662.8906999999999,2544,544,1667.61,677,0.03447265625,0.0024590455,-0.0017272170822252519,-0.13527177124051376,10.733904838562012,0.0003,0.4682267904281616,0.2,20.655893066525458,6760,,
1388544,671.9358,2547,545,1693.51,678,0.0458984375,0.010941159,-0.0015191040962236001,-0.15052777926903219,9.796496391296387,0.0003,0.5708072185516357,0.2,17.08168187737465,6770,,
1390000,,,,,,0.03505859375,0.0037263655,-0.0017516006715595721,-0.14958276310935617,11.075004577636719,0.0003,0.6253250241279602,0.2,20.819649496674536,6780,489.492,1242.6
1390592,670.2241,2553,544,1691.41,679,,,,,,,,,,,,
1392640,672.6133,2556,544,1698.09,680,0.03955078125,0.0053145518,-0.0029392020747764035,-0.13008002110291272,6.522532939910889,0.0003,0.6791238784790039,0.2,14.882746501266956,6790,,
1394688,673.6287,2559,544,1697.93,681,0.028369140625,0.0037052657,-0.0010580158632365055,-0.11883508046157658,9.259798049926758,0.0003,0.5726228356361389,0.2,24.351609215140343,6800,,
1396736,673.2277000000001,2562,545,1702.43,682,0.0326171875,0.0035056705,-0.0014701371372211724,-0.1346063059521839,8.17757797241211,0.0003,0.4587850570678711,0.2,22.729332798719405,6810,,
1398784,672.4309,2564,545,1699.75,683,0.0466796875,0.0059424974,-0.0004919583559967577,-0.12329868355300277,6.868984699249268,0.0003,0.492827832698822,0.2,22.72150890827179,6820,,
1400000,,,,,,0.040380859375,0.004335738,-0.0037552329493337313,-0.14192317915149033,8.125997543334961,0.0003,0.41452932357788086,0.2,28.5221347540617,6830,450.54200000000003,1017.2
1400832,672.9277999999999,2570,544,1701.09,684,,,,,,,,,,,,
1402880,673.0252,2573,545,1698.76,685,0.04306640625,0.0042976146,-0.0014767987944651396,-0.12732725366950035,8.473356246948242,0.0003,0.4133145809173584,0.2,20.67519896030426,6840,,
1404928,670.7554000000001,2576,545,1687.59,686,0.04267578125,0.005417755,-0.002394021861255169,-0.13793381430441515,12.106840133666992,0.0003,0.43431758880615234,0.2,32.91804255843162,6850,,
1406976,670.0517,2578,545,1686.51,687,0.027197265625,0.00411095,-0.0039681493246462194,-0.09134160330868327,8.846799850463867,0.0003,0.36719006299972534,0.2,25.006313171982764,6860,,
1409024,670.6922,2581,545,1692.83,688,0.0513671875,0.007953132,-0.005522067584388423,-0.11367461237823591,11.00719928741455,0.0003,0.4658362865447998,0.2,23.947435635328294,6870,,
1410000,,,,,,0.041796875,0.0040014517,0.00012551447143778206,-0.11427387585863472,7.157804489135742,0.0003,0.47987014055252075,0.2,20.384888607263566,6880,723.842,1665.8
1411072,677.5422,2589,544,1713.52,689,,,,,,,,,,,,
1413120,673.0592999999999,2592,545,1698.82,690,0.04658203125,0.007631796,0.0017300527426414192,-0.10559540615649894,14.063962936401367,0.0003,0.5271689295768738,0.2,22.143586084246635,6890,,
1415168,664.0903,2594,545,1675.78,691,0.029248046875,0.0056400457,-0.003527291190403048,-0.07774989848257974,12.46078109741211,0.0003,0.42923009395599365,0.2,23.012396124005317,6900,,
1417216,664.0903,2597,545,1675.78,692,0.023095703125,0.0029578772,-0.0015134331217268482,-0.07814568179892376,9.825796127319336,0.0003,0.41239678859710693,0.2,24.55941988825798,6910,,
1419264,660.3464000000001,2600,545,1663.09,693,0.04453125,0.005860645,-0.0015967707557138055,-0.1649916499387473,8.418158531188965,0.0003,0.37763679027557373,0.2,16.867111247777938,6920,,
1420000,,,,,,0.03173828125,0.0047907555,-0.0030397808674024417,-0.10699529297417029,7.94187068939209,0.0003,0.5661970376968384,0.2,21.781528475880624,6930,523.486,1291.8
1421312,662.947,2607,545,1670.49,694,,,,,,,,,,,,
1423360,659.1620999999999,2610,545,1660.1,695,0.0474609375,0.008324729,-0.00015250346332322805,-0.2126288446597755,14.877507209777832,0.0003,0.26525914669036865,0.2,19.412513568997383,6940,,
1425408,657.9584,2612,545,1656.25,696,0.03720703125,0.0069133407,-0.002867137565044686,-0.1115307978936471,5.648342609405518,0.0003,0.43095874786376953,0.2,16.99974242299795,6950,,
1427456,656.8756,2615,545,1653.38,697,0.036376953125,0.0037451135,-0.0011897152988240122,-0.14916526454035192,4.8861308097839355,0.0003,0.39281952381134033,0.2,23.921582078933717,6960,,
1429504,658.2067,2618,545,1655.78,698,0.032861328125,0.0039517125,-0.0002622536791022867,-0.1486911811865866,6.486044883728027,0.0003,0.5062594413757324,0.2,17.366443595290185,6970,,
1430000,,,,,,0.030615234375,0.0032520422,-0.0027029462973587213,-0.16732872684951872,10.173211097717285,0.0003,0.5280694961547852,0.2,22.903575101494788,6980,640.1960000000001,1535.2
1431552,653.0567000000001,2625,545,1642.26,699,,,,,,,,,,,,
1433600,653.3715,2628,545,1642.49,700,0.025146484375,0.002894916,-0.0013945675746072084,-0.1419207803439349,16.58137321472168,0.0003,0.5393962860107422,0.2,26.314667841792108,6990,,
1435648,653.3715,2631,545,1642.49,701,0.049462890625,0.004942827,-0.0023825987067539246,-0.23323288219980895,11.945906639099121,0.0003,0.44563066959381104,0.2,25.114745327830313,7000,,
1437696,655.5317000000001,2634,545,1651.45,702,0.040478515625,0.0028562802,-0.0004882046283455566,-0.17325218000914902,8.907114028930664,0.0003,0.5402683615684509,0.2,14.861964263021946,7010,,
1439744,653.4261000000001,2637,545,1645.04,703,0.04013671875,0.0039294767,-0.0023822757400921548,-0.18918844838626683,10.279812812805176,0.0003,0.5100032091140747,0.2,24.87792867720127,7020,,
1440000,,,,,,0.029541015625,0.0021638353,-0.0013033158029429615,-0.19870817796327173,11.290253639221191,0.0003,0.40647250413894653,0.2,29.02008076310158,7030,775.636,1914.4
1441792,660.5009,2645,544,1663.43,704,,,,,,,,,,,,
1443840,662.2931,2648,545,1670.87,705,0.034033203125,0.0029783351,-0.0006698686658637599,-0.18918620022013782,8.839996337890625,0.0003,0.5255504250526428,0.2,20.512139418721198,7040,,
1445888,661.9891,2651,545,1672.36,706,0.040185546875,0.0049776584,-0.0011586959910346196,-0.1983543023932725,7.743197917938232,0.0003,0.5470038652420044,0.2,20.110660177469253,7050,,
1447936,664.8816,2654,545,1681.38,707,0.040283203125,0.007682518,-0.0018866563070332632,-0.18157241628505288,7.351869106292725,0.0003,0.5514522194862366,0.2,19.852092301845552,7060,,
1449984,664.8082,2656,545,1680.27,708,0.034033203125,0.003938798,-0.004014069991535507,-0.15726650548167526,8.626343727111816,0.0003,0.4911448359489441,0.2,26.109828805923463,7070,,
1450000,,,,,,0.032080078125,0.0032444354,-0.0020558670279569925,-0.1433703293092549,26.04887580871582,0.0003,0.5158678889274597,0.2,22.062924732267856,7080,776.662,1995.6
1452032,662.2524000000001,2665,544,1675.03,709,,,,,,,,,,,,
1454080,654.1733,2668,544,1655.15,710,0.03427734375,0.0043863934,-0.0029180660887504926,-0.1341489132726565,8.615789413452148,0.0003,0.49365663528442383,0.2,24.712422612309457,7090,,
1456128,658.2721,2670,545,1667.88,711,0.025732421875,0.0034175515,-0.0017686752253212035,-0.09278495019534602,13.311919212341309,0.0003,0.4240436553955078,0.2,20.037514911592005,7100,,
1458176,659.5463000000001,2673,545,1673.83,712,0.036669921875,0.007986088,-0.0013621054022223689,-0.11839358722791075,12.326827049255371,0.0003,0.6123000383377075,0.2,17.03502338975668,7110,,
1460000,,,,,,0.040234375,0.0070156353,0.0005140705354278908,-0.1634838033467531,9.38763427734375,0.0003,0.5561764240264893,0.2,22.84605915546417,7120,707.538,1695.4
1460224,659.2545,2681,544,1668.66,713,,,,,,,,,,,,
1462272,657.7594,2684,544,1665.64,714,0.0427734375,0.0043907138,-0.0022634341788943858,-0.14701891802251338,9.721278190612793,0.0003,0.5733423829078674,0.2,20.196024185419084,7130,,
1464320,655.7945000000001,2686,545,1659.15,715,0.02529296875,0.002399128,-0.0011843193860840984,-0.16303715948015451,14.775371551513672,0.0003,0.45531994104385376,0.2,32.49513751268387,7140,,
1466368,656.3046,2689,545,1659.89,716,0.04404296875,0.006811039,-0.003302055032690987,-0.1407283476088196,7.324036121368408,0.0003,0.5317827463150024,0.2,19.504191210865976,7150,,
1468416,652.8807999999999,2692,545,1653.85,717,0.034521484375,0.003253027,-0.0011240671534324064,-0.11922326085623354,9.230408668518066,0.0003,0.645927906036377,0.2,14.643985587358475,7160,,
