time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,train/explained_variance,train/loss,train/approx_kl,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
645,139,47.1749,284672,452.58,440,0.2870907783508301,7.341948509216309,0.00419262,13.025935634225608,0.0003,0.2,0.031396484375,1380,-0.0019408530060900375,-0.15234641486313194,,
645,140,49.364799999999995,286720,459.29,443,0.29001420736312866,9.146883010864258,0.0032807202,13.387880478799342,0.0003,0.2,0.028955078125,1390,-0.0017815352344769052,-0.1449537809472531,,
646,141,47.948400000000014,288768,459.6,446,0.3064268231391907,10.374734878540039,0.0027657344,22.514284986257554,0.0003,0.2,0.0248046875,1400,-0.002374054599204101,-0.13632571815978736,,
,,,290000,,,0.2590360641479492,6.714197635650635,0.0046456484,14.647447322309016,0.0003,0.2,0.058837890625,1410,-0.004721523288753815,-0.15250666404608637,240.0,10.45
645,142,48.580799999999996,290816,468.82,450,,,,,,,,,,,,
645,143,49.1675,292864,475.31,453,0.18004566431045532,4.169009685516357,0.0022768555,13.288671872019767,0.0003,0.2,0.02421875,1420,-0.0002473734348313883,-0.1261723716976121,,
646,144,49.1449,294912,483.37,456,0.25972670316696167,4.148121356964111,0.003001038,7.528731710463762,0.0003,0.2,0.036572265625,1430,-0.002708379511750536,-0.12899515419267119,,
646,145,47.2833,296960,476.75,459,0.2602308988571167,9.843148231506348,0.002153169,17.02171683460474,0.0003,0.2,0.023193359375,1440,-0.0009357380389701575,-0.11704302493017167,,
646,146,48.029799999999994,299008,479.07,462,0.3094403147697449,6.511710166931152,0.0030089885,15.519437241554261,0.0003,0.2,0.027587890625,1450,-0.004093346915033181,-0.11985674265306442,,
,,,300000,,,0.3113568425178528,4.938167572021484,0.0030525466,9.835383614897728,0.0003,0.2,0.024072265625,1460,-0.0011753308412153275,-0.10539932298706844,918.2,48.190000000000005
643,147,50.4234,301056,491.54,468,,,,,,,,,,,,
643,148,51.7206,303104,484.33,471,0.2928140163421631,10.127435684204102,0.0023521546,17.50670915544033,0.0003,0.2,0.021337890625,1470,-0.0009222322754794732,-0.11111978956032545,,
643,149,51.2612,305152,459.39,474,0.2575509548187256,9.059086799621582,0.0032622353,23.143399837613106,0.0003,0.2,0.03193359375,1480,-0.0033508418302517383,-0.10704239470651374,,
643,150,51.7833,307200,471.54,477,0.3155389428138733,8.775142669677734,0.0016063073,20.961110752820968,0.0003,0.2,0.01611328125,1490,-0.0028152049257187174,-0.09925799664342776,,
643,151,53.13369999999999,309248,476.63,480,0.20773690938949585,2.8631339073181152,0.0017046623,9.62901815995574,0.0003,0.2,0.0392578125,1500,-0.002023651415947825,-0.11814825661713257,,
,,,310000,,,0.29142051935195923,4.924743175506592,0.0038214051,16.542736905813218,0.0003,0.2,0.025390625,1510,-0.0028803853376302866,-0.12288506117183715,532.6,22.178
642,152,51.771300000000004,311296,457.93,484,,,,,,,,,,,,
642,153,52.1108,313344,447.91,487,0.21404874324798584,7.651888847351074,0.00294752,19.65396146029234,0.0003,0.2,0.03125,1520,-0.001783320153481327,-0.1299216679064557,,
642,154,53.111000000000004,315392,448.97,490,0.244598388671875,13.438102722167969,0.0033698701,21.116871458292007,0.0003,0.2,0.03017578125,1530,-0.002784037037054077,-0.11657154476270079,,
642,155,54.18280000000001,317440,439.48,493,0.2558695673942566,14.622601509094238,0.004716911,21.040943983197213,0.0003,0.2,0.035302734375,1540,-0.0031114023528061806,-0.12256632207427173,,
643,156,54.18140000000001,319488,442.63,496,0.3041538596153259,8.417998313903809,0.0026429235,19.468471267819403,0.0003,0.2,0.027490234375,1550,-0.003989296240615658,-0.1344683005474508,,
,,,320000,,,0.3058996796607971,5.723243236541748,0.0034375933,17.39138598293066,0.0003,0.2,0.030126953125,1560,-0.003355519195611123,-0.13142815534956753,685.4,57.544000000000004
640,157,53.3745,321536,447.15,501,,,,,,,,,,,,
641,158,53.636500000000005,323584,453.78,504,0.19535988569259644,4.44488000869751,0.0032262604,17.710801237821578,0.0003,0.2,0.032958984375,1570,-0.003601953780162148,-0.130702831200324,,
641,159,53.82540000000001,325632,440.4,507,0.2025129199028015,7.691036224365234,0.0024390137,13.917993059754371,0.0003,0.2,0.02734375,1580,-0.002338112093275413,-0.12030711390543729,,
641,160,56.02390000000001,327680,458.26,510,0.23777151107788086,9.958417892456055,0.004152083,17.01459010839462,0.0003,0.2,0.033251953125,1590,-0.003789336975023616,-0.11888254828518256,,
641,161,55.17090000000001,329728,438.26,513,0.2647237777709961,4.584927082061768,0.0023310727,12.885480712354184,0.0003,0.2,0.027685546875,1600,-0.0016579921793891117,-0.10727402524789795,,
,,,330000,,,0.24205100536346436,7.657990455627441,0.0037654107,16.75765447318554,0.0003,0.2,0.034326171875,1610,-0.004619280477345456,-0.12261289183516055,833.2,108.832
638,162,57.46189999999999,331776,443.17,519,,,,,,,,,,,,
639,163,59.232799999999976,333824,443.74,522,0.236744225025177,9.391103744506836,0.0028090633,24.246245732903482,0.0003,0.2,0.02177734375,1620,-0.0024751033168286087,-0.11650427641579882,,
639,164,60.2387,335872,463.16,525,0.28679603338241577,9.078909873962402,0.0038910462,17.76513351947069,0.0003,0.2,0.0302734375,1630,-0.0021536844426009337,-0.11739681533072144,,
639,165,61.175299999999986,337920,467.19,528,0.27387624979019165,3.0120863914489746,0.0030799997,6.219170619919896,0.0003,0.2,0.030517578125,1640,-0.0014694288416649214,-0.11025730778928847,,
639,166,62.98619999999999,339968,460.56,531,0.2555543780326843,5.626955509185791,0.002523657,15.690113352239132,0.0003,0.2,0.030517578125,1650,-0.0016364144859835506,-0.1263617492513731,,
,,,340000,,,0.24071067571640015,10.993844032287598,0.0029951772,20.436072894930838,0.0003,0.2,0.033935546875,1660,-0.0025865047122351826,-0.1219611055450514,531.0,48.498
638,167,63.20700000000001,342016,468.51,535,,,,,,,,,,,,
638,168,64.9333,344064,479.15,538,0.27290475368499756,4.988126754760742,0.0034454789,20.644176226854324,0.0003,0.2,0.03037109375,1670,-0.0031964976951712742,-0.12229793650330975,,
639,169,65.2895,346112,478.76,541,0.3052213191986084,6.463070392608643,0.0043426007,17.128818245232104,0.0003,0.2,0.042138671875,1680,-0.003536888977396302,-0.11124337306246161,,
640,170,65.7444,348160,473.4,543,0.23897916078567505,6.774427890777588,0.0029265496,19.937606684863567,0.0003,0.2,0.03544921875,1690,-0.004702464876754675,-0.11385187950218097,,
,,,350000,,,0.2810891270637512,4.178135871887207,0.003947341,8.10958885103464,0.0003,0.2,0.027587890625,1700,-0.0017832349782111122,-0.11188199769239873,281.8,76.39200000000001
640,171,64.02600000000001,350208,476.28,547,,,,,,,,,,,,
640,172,64.70420000000001,352256,477.53,549,0.3135583996772766,8.007062911987305,0.0032095267,18.251885259151457,0.0003,0.2,0.023828125,1710,-0.0025235956447431816,-0.10822254252852873,,
641,173,66.6467,354304,490.76,552,0.25518256425857544,7.620114326477051,0.002512882,16.277912560105325,0.0003,0.2,0.028564453125,1720,-0.003096012136666104,-0.11305266162380576,,
641,174,69.03699999999999,356352,487.84,555,0.3037632703781128,6.322541236877441,0.0036409616,19.83418052792549,0.0003,0.2,0.027001953125,1730,0.0005195868405280634,-0.10986971139209345,,
642,175,68.089,358400,487.15,557,0.2593989968299866,11.442981719970703,0.0040766965,26.401627665758134,0.0003,0.2,0.021923828125,1740,-0.002184089028742164,-0.09671074711950496,,
,,,360000,,,0.29860442876815796,6.48355770111084,0.0022294729,17.19994800686836,0.0003,0.2,0.02734375,1750,-0.0017229516903171315,-0.10080702161649242,1058.0,134.19
639,176,68.4257,360448,486.01,563,,,,,,,,,,,,
640,177,69.3311,362496,488.75,565,0.22017031908035278,11.428494453430176,0.002155578,22.018460911512374,0.0003,0.2,0.024755859375,1760,-0.0016041248047258705,-0.11417371728457511,,
641,178,69.96640000000001,364544,513.0,568,0.2965313196182251,8.16238021850586,0.0020123487,16.798261927068232,0.0003,0.2,0.027197265625,1770,-0.0019033284464967438,-0.1018027475452982,,
641,179,70.70060000000001,366592,518.86,571,0.30854541063308716,3.4229965209960938,0.0065933913,7.6335989106446505,0.0003,0.2,0.035107421875,1780,0.000754185940604657,-0.09100720437127166,,
641,180,73.88430000000001,368640,533.29,574,0.30064767599105835,9.093364715576172,0.0033128017,18.754774940013885,0.0003,0.2,0.02509765625,1790,-0.0022168790106661617,-0.10681567491265014,,
,,,370000,,,0.23866164684295654,9.573495864868164,0.002623676,21.20932886004448,0.0003,0.2,0.030126953125,1800,-0.0027822096963063814,-0.11321404555346817,525.4,103.34400000000001
640,181,73.8824,370688,539.78,578,,,,,,,,,,,,
641,182,76.1886,372736,549.57,581,0.20019066333770752,5.265296936035156,0.0041931476,16.826421308517457,0.0003,0.2,0.028466796875,1810,-0.0034072851733071728,-0.10561612227465958,,
642,183,76.1688,374784,544.94,583,0.30542075634002686,13.804430961608887,0.00397047,15.851406297087669,0.0003,0.2,0.02685546875,1820,-0.0014806918188696727,-0.09734651796752587,,
642,184,80.0891,376832,551.17,586,0.1917683482170105,9.298401832580566,0.002274767,22.998778146505355,0.0003,0.2,0.035986328125,1830,-0.0032677122799213976,-0.11297286713961512,,
642,185,80.5692,378880,558.51,589,0.22117853164672852,8.760536193847656,0.0034510435,28.655724781751633,0.0003,0.2,0.018603515625,1840,-0.0021445841513923368,-0.09512883753050119,,
,,,380000,,,0.2652427554130554,5.428300380706787,0.0027527004,14.224700662493706,0.0003,0.2,0.0328125,1850,-0.0035690361342858522,-0.09822425660677254,1197.0,71.564
639,186,79.23720000000002,380928,535.77,596,,,,,,,,,,,,
639,187,81.42510000000001,382976,538.08,599,0.18750262260437012,6.589142799377441,0.004677712,20.707663464546204,0.0003,0.2,0.036865234375,1860,-0.0029784177109831943,-0.11565666069509462,,
639,188,84.01790000000001,385024,551.84,602,0.2646244168281555,7.61299467086792,0.0033302174,17.828965559601784,0.0003,0.2,0.031591796875,1870,-0.003258537441433873,-0.10287186027271673,,
639,189,84.41719999999998,387072,560.85,605,0.32556039094924927,6.048184871673584,0.0051114447,15.307549971342088,0.0003,0.2,0.0345703125,1880,-0.0030288950714748354,-0.107354156288784,,
639,190,84.09280000000001,389120,557.66,608,0.26338160037994385,9.55007553100586,0.0029514087,18.836710634827615,0.0003,0.2,0.02353515625,1890,-0.0029689865012187512,-0.08443001400446519,,
,,,390000,,,0.2339913249015808,12.282866477966309,0.0034907153,22.79351696372032,0.0003,0.2,0.03857421875,1900,-0.0015473538573132829,-0.09244781936286017,1089.0,70.862
636,191,85.4683,391168,549.32,614,,,,,,,,,,,,
637,192,88.1749,393216,554.91,617,0.28878724575042725,9.618331909179688,0.0054698214,15.67837463915348,0.0003,0.2,0.03134765625,1910,-0.004238412779523059,-0.08646170445717871,,
637,193,89.7185,395264,548.68,620,0.3452281355857849,8.527515411376953,0.003872336,21.902045571804045,0.0003,0.2,0.022900390625,1920,-0.003097176706069149,-0.08150058855535462,,
637,194,89.94639999999998,397312,546.0,623,0.24212861061096191,21.108610153198242,0.0043943617,28.231695032119752,0.0003,0.2,0.02587890625,1930,-0.0025407798049855044,-0.08997849978040903,,
637,195,90.42150000000001,399360,535.82,626,0.2716138958930969,4.1561598777771,0.0017340281,18.940155500173567,0.0003,0.2,0.018896484375,1940,-0.0014830752974376083,-0.08969193873926998,,
,,,400000,,,0.18770742416381836,10.42240047454834,0.0040029865,27.913153344392775,0.0003,0.2,0.0279296875,1950,-0.002686082266154699,-0.09575730649521574,496.8,16.369999999999997
636,196,92.31380000000001,401408,528.86,630,,,,,,,,,,,,
636,197,94.0518,403456,544.43,633,0.3423435688018799,13.611489295959473,0.012049733,17.217324765026568,0.0003,0.2,0.039404296875,1960,-0.003025611539487727,-0.10237609941978007,,
636,198,95.85249999999998,405504,553.43,636,0.19427084922790527,9.3287935256958,0.010147867,16.579948976635933,0.0003,0.2,0.03720703125,1970,-0.007963983726222068,-0.10804118070518598,,
637,199,97.16279999999998,407552,556.62,639,0.30640238523483276,10.724201202392578,0.017485619,14.595148327946664,0.0003,0.2,0.03544921875,1980,-0.0010653145669493823,-0.10419944623718039,,
637,200,97.4273,409600,555.49,642,0.2308618426322937,10.364830017089844,0.002013764,23.02598086297512,0.0003,0.2,0.025439453125,1990,-0.0013103326375130564,-0.11061621127882973,,
,,,410000,,,0.2248317003250122,7.187103748321533,0.0036146499,14.579690377414227,0.0003,0.2,0.0318359375,2000,-0.0016377968349843286,-0.10791124452371151,308.8,39.989999999999995
636,201,98.63169999999998,411648,566.37,646,,,,,,,,,,,,
636,202,94.3299,413696,539.34,649,0.26189494132995605,5.645974636077881,0.003241913,19.463043999671935,0.0003,0.2,0.028076171875,2010,-0.002065089388634078,-0.10439309575594961,,
637,203,95.50640000000001,415744,548.3,652,0.19552123546600342,7.8369221687316895,0.0031239672,27.055549371242524,0.0003,0.2,0.031591796875,2020,-0.0021362146551837215,-0.11391860995208844,,
637,204,94.35960000000001,417792,519.65,655,0.3398360013961792,5.71089506149292,0.008660642,20.38236721009016,0.0003,0.2,0.038916015625,2030,-0.003165054183045868,-0.12104656851151958,,
637,205,96.74160000000002,419840,526.66,658,0.31601381301879883,7.6765594482421875,0.0064226976,21.746904507279396,0.0003,0.2,0.027099609375,2040,-0.0025052425218746064,-0.10747448615729809,,
,,,420000,,,0.2538672685623169,8.084541320800781,0.005652827,12.969732803106307,0.0003,0.2,0.042333984375,2050,-0.0026432314130943268,-0.12122454908676446,1296.6,112.924
633,206,96.06200000000003,421888,527.57,665,,,,,,,,,,,,
634,207,94.212,423936,524.81,668,0.28606903553009033,6.945777416229248,0.00194447,20.923125392198564,0.0003,0.2,0.028076171875,2060,-0.0017400476965121925,-0.10217250548303128,,
634,208,92.65530000000001,425984,513.23,671,0.27883094549179077,5.234816551208496,0.0035102838,12.393789862841368,0.0003,0.2,0.036083984375,2070,-0.003027094551362097,-0.1175464728847146,,
634,209,91.03560000000002,428032,516.36,674,0.34852057695388794,21.7137393951416,0.003657414,31.678838390111924,0.0003,0.2,0.030322265625,2080,-0.004874918880523183,-0.10943665532395244,,
,,,430000,,,0.37264811992645264,9.66355037689209,0.0033260754,23.29850967526436,0.0003,0.2,0.0267578125,2090,-0.0030570036062272264,-0.10138680941890925,427.8,65.924
634,210,93.74670000000002,430080,513.59,678,,,,,,,,,,,,
634,211,93.6591,432128,515.96,681,0.2513428330421448,10.11281967163086,0.002978562,27.1666730761528,0.0003,0.2,0.027783203125,2100,-0.0030888053617672993,-0.11241365649038926,,
634,212,94.9102,434176,520.46,684,0.3177507519721985,14.597890853881836,0.0030365689,25.368054354190825,0.0003,0.2,0.026513671875,2110,-0.001573535636998713,-0.10861617393093184,,
634,213,89.76480000000001,436224,491.32,687,0.2066546082496643,13.083226203918457,0.0027698576,22.13709053695202,0.0003,0.2,0.023388671875,2120,-0.0025389433663804083,-0.10728195572737605,,
634,214,91.8989,438272,508.02,690,0.24177312850952148,6.715790748596191,0.004758968,21.589214123785496,0.0003,0.2,0.029638671875,2130,-0.003090262392652221,-0.11422269680770114,,
,,,440000,,,0.28767627477645874,9.478007316589355,0.003738426,21.38291747868061,0.0003,0.2,0.0341796875,2140,-0.0030672021064674483,-0.11462273817742244,609.2,147.042
633,215,91.74210000000001,440320,516.9,695,,,,,,,,,,,,
633,216,88.93450000000001,442368,505.39,698,0.28642594814300537,8.257874488830566,0.0060771545,17.22797235697508,0.0003,0.2,0.040869140625,2150,-0.0009004198029288091,-0.13522455876227468,,
633,217,87.29119999999999,444416,500.27,701,0.24334216117858887,5.765327453613281,0.003940303,19.45416490584612,0.0003,0.2,0.02587890625,2160,-0.0018095277860993519,-0.13119265597779303,,
634,218,87.45110000000003,446464,503.2,704,0.23339217901229858,20.929903030395508,0.004318364,23.782123330235482,0.0003,0.2,0.0466796875,2170,-0.004722692556970287,-0.10899718652945012,,
634,219,88.63310000000001,448512,515.52,707,0.09066152572631836,10.937553405761719,0.007848775,21.679293420910835,0.0003,0.2,0.03896484375,2180,-0.004074700961064081,-0.1274364018230699,,
,,,450000,,,0.2832033038139343,5.982466220855713,0.0045320233,15.667707593739033,0.0003,0.2,0.034423828125,2190,-0.0005474042889545671,-0.11263876527082176,830.8,88.818
632,220,87.98639999999999,450560,512.43,712,,,,,,,,,,,,
632,221,81.061,452608,474.51,715,0.2782894968986511,8.908405303955078,0.006180078,20.384941336512565,0.0003,0.2,0.03779296875,2200,-0.004830078457598574,-0.10649252622388303,,
632,222,81.3194,454656,463.29,718,0.20349538326263428,9.369834899902344,0.003666313,25.998028379678725,0.0003,0.2,0.035107421875,2210,-0.004074680044141132,-0.10890527397859842,,
632,223,81.20339999999999,456704,458.67,721,0.271554172039032,10.926920890808105,0.004543657,27.200942966341973,0.0003,0.2,0.03056640625,2220,-0.003950974300096277,-0.10713246867526323,,
632,224,83.5415,458752,468.18,725,0.310283899307251,7.787405967712402,0.003462554,15.546457320451736,0.0003,0.2,0.03427734375,2230,-0.003273678924597334,-0.10459724622778595,,
,,,460000,,,0.1903412938117981,16.362564086914062,0.0039035853,26.440236857533456,0.0003,0.2,0.02744140625,2240,-0.0029191441339207814,-0.10469041657634079,816.0,57.538
630,225,84.01520000000002,460800,483.16,730,,,,,,,,,,,,
630,226,86.573,462848,496.82,733,0.27746450901031494,7.14019775390625,0.0043562413,14.306264527142048,0.0003,0.2,0.0384765625,2250,-0.002556362297036685,-0.10978485340019688,,
631,227,87.1667,464896,495.41,736,0.20594125986099243,5.596054553985596,0.002853665,20.479615944623948,0.0003,0.2,0.03115234375,2260,-0.0034119239164283497,-0.09300099076936022,,
631,228,87.3982,466944,505.38,739,0.20110195875167847,8.361660957336426,0.0034709065,25.285218465328217,0.0003,0.2,0.031103515625,2270,-0.002998837816994637,-0.110493645851966,,
631,229,88.85980000000004,468992,508.96,742,0.28478914499282837,5.972607135772705,0.0044569746,14.713318684697152,0.0003,0.2,0.03203125,2280,-0.0008675559409311972,-0.08897509974194691,,
,,,470000,,,0.30559176206588745,9.920153617858887,0.0028788578,24.571224814653398,0.0003,0.2,0.02607421875,2290,-0.003045288955036085,-0.09560092900646851,1046.4,88.28399999999999
628,230,89.06290000000001,471040,506.38,748,,,,,,,,,,,,
629,231,89.7585,473088,524.5,751,0.2955251932144165,12.27118968963623,0.0015256419,22.79367715716362,0.0003,0.2,0.022607421875,2300,-0.0022989281540503727,-0.1080700933584012,,
629,232,93.04189999999998,475136,520.45,755,0.2743685841560364,2.2082629203796387,0.0078019127,7.661866766214371,0.0003,0.2,0.052294921875,2310,3.351931227371097e-05,-0.13093528122408316,,
629,233,93.3827,477184,531.41,757,0.32535022497177124,8.287352561950684,0.0019394476,22.897106999158858,0.0003,0.2,0.02646484375,2320,-0.003750545780349057,-0.10537324561737478,,
629,234,95.57910000000001,479232,535.77,760,0.28996193408966064,7.781027793884277,0.003585605,16.195257179439068,0.0003,0.2,0.030322265625,2330,-0.003253046149620786,-0.1140933028771542,,
,,,480000,,,0.18531924486160278,7.741324424743652,0.0030191746,24.710031509399414,0.0003,0.2,0.019873046875,2340,-0.002856385981431231,-0.10368147309636697,565.8,48.63
628,235,95.45689999999996,481280,535.78,765,,,,,,,,,,,,
628,236,94.41099999999999,483328,539.18,768,0.22171783447265625,6.324978351593018,0.0046178647,16.833139592409132,0.0003,0.2,0.03251953125,2350,-0.002970730286324397,-0.11663089414360002,,
